INFO 2026-07-07 07:57:11,158 autoreload 15304 22168 Watching for file changes with StatReloader
INFO 2026-07-07 15:38:10,449 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:38:29,531 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:38:59,532 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:39:11,450 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:39:29,532 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:39:59,543 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:40:12,459 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:40:29,538 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:40:59,525 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:41:12,451 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:41:29,528 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:41:59,535 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:42:12,447 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:42:29,527 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:42:59,526 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:43:12,448 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:43:29,533 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:43:59,530 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:44:12,470 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:44:29,540 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:44:59,535 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:45:12,447 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:45:29,540 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:45:59,527 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:46:12,447 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:46:29,536 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:46:59,525 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:47:12,460 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:47:29,533 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:47:38,013 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:47:48,638 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:47:59,539 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:48:19,453 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:48:29,532 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:48:49,448 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:48:59,530 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:49:29,542 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:49:50,449 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:49:59,530 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:50:29,542 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:50:51,460 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:50:59,528 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:51:29,548 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:51:52,458 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:51:59,540 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:52:29,538 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:52:53,446 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:52:59,538 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:53:29,534 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:53:54,446 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:53:59,543 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:54:29,534 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:54:55,458 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:54:59,532 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:55:29,525 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:55:56,458 basehttp 19936 3104 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:55:59,534 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:56:29,531 basehttp 19936 25800 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:57:39,199 basehttp 19936 28180 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:57:39,208 basehttp 19936 28180 "GET /api/ai/agent/runs/ HTTP/1.1" 200 52
INFO 2026-07-07 15:57:39,215 basehttp 19936 28180 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:57:39,224 basehttp 19936 28180 "GET /api/ai/agent/runs/ HTTP/1.1" 200 52
INFO 2026-07-07 15:57:39,354 basehttp 19936 30040 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:57:39,374 basehttp 19936 30040 "GET /api/tickets/ HTTP/1.1" 200 52
INFO 2026-07-07 15:57:39,401 basehttp 19936 30040 "GET /api/documents/ HTTP/1.1" 200 52
WARNING 2026-07-07 15:57:39,408 log 19936 30040 Forbidden: /api/activity-logs/
WARNING 2026-07-07 15:57:39,411 basehttp 19936 30040 "GET /api/activity-logs/ HTTP/1.1" 403 63
INFO 2026-07-07 15:57:39,424 basehttp 19936 30040 "GET /api/ai/interactions/ HTTP/1.1" 200 52
INFO 2026-07-07 15:57:39,437 basehttp 19936 12716 "GET /api/tasks/ HTTP/1.1" 200 6125
INFO 2026-07-07 15:57:39,437 basehttp 19936 30040 "GET /api/ai/agent/runs/ HTTP/1.1" 200 52
INFO 2026-07-07 15:57:39,450 basehttp 19936 12716 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:57:39,450 basehttp 19936 30040 "GET /api/tickets/ HTTP/1.1" 200 52
WARNING 2026-07-07 15:57:39,457 log 19936 30040 Forbidden: /api/activity-logs/
WARNING 2026-07-07 15:57:39,461 basehttp 19936 30040 "GET /api/activity-logs/ HTTP/1.1" 403 63
INFO 2026-07-07 15:57:39,466 basehttp 19936 12716 "GET /api/documents/ HTTP/1.1" 200 52
INFO 2026-07-07 15:57:39,477 basehttp 19936 30040 "GET /api/ai/interactions/ HTTP/1.1" 200 52
INFO 2026-07-07 15:57:39,519 basehttp 19936 30040 "GET /api/ai/agent/runs/ HTTP/1.1" 200 52
INFO 2026-07-07 15:57:39,542 basehttp 19936 12716 "GET /api/tasks/ HTTP/1.1" 200 6125
WARNING 2026-07-07 15:58:07,711 log 19936 22644 Forbidden: /api/activity-logs/
WARNING 2026-07-07 15:58:07,717 basehttp 19936 22644 "GET /api/activity-logs/ HTTP/1.1" 403 63
INFO 2026-07-07 15:58:07,724 basehttp 19936 22448 "GET /api/documents/ HTTP/1.1" 200 52
INFO 2026-07-07 15:58:07,727 basehttp 19936 27244 "GET /api/tickets/ HTTP/1.1" 200 52
WARNING 2026-07-07 15:58:07,749 log 19936 27244 Forbidden: /api/activity-logs/
INFO 2026-07-07 15:58:07,749 basehttp 19936 22644 "GET /api/ai/interactions/ HTTP/1.1" 200 52
WARNING 2026-07-07 15:58:07,757 basehttp 19936 27244 "GET /api/activity-logs/ HTTP/1.1" 403 63
INFO 2026-07-07 15:58:07,759 basehttp 19936 22448 "GET /api/ai/agent/runs/ HTTP/1.1" 200 52
INFO 2026-07-07 15:58:07,777 basehttp 19936 22644 "GET /api/documents/ HTTP/1.1" 200 52
INFO 2026-07-07 15:58:07,788 basehttp 19936 27244 "GET /api/tickets/ HTTP/1.1" 200 52
INFO 2026-07-07 15:58:07,788 basehttp 19936 22448 "GET /api/ai/interactions/ HTTP/1.1" 200 52
INFO 2026-07-07 15:58:07,795 basehttp 19936 22644 "GET /api/ai/agent/runs/ HTTP/1.1" 200 52
INFO 2026-07-07 15:58:07,819 basehttp 19936 28180 "GET /api/tasks/ HTTP/1.1" 200 6125
INFO 2026-07-07 15:58:07,877 basehttp 19936 28180 "GET /api/tasks/ HTTP/1.1" 200 6125
INFO 2026-07-07 15:58:09,200 basehttp 19936 28180 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:58:09,449 basehttp 19936 12716 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:58:39,206 basehttp 19936 28180 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:58:39,454 basehttp 19936 12716 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:59:09,203 basehttp 19936 28180 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:59:09,451 basehttp 19936 12716 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:59:39,210 basehttp 19936 28180 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 15:59:39,443 basehttp 19936 12716 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:00:09,199 basehttp 19936 28180 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:00:09,451 basehttp 19936 12716 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:00:24,759 basehttp 19936 28180 "GET /api/ai/chat/sessions/ HTTP/1.1" 200 52
INFO 2026-07-07 16:00:24,765 basehttp 19936 28180 "GET /api/ai/chat/sessions/ HTTP/1.1" 200 52
INFO 2026-07-07 16:00:27,410 basehttp 19936 28180 "GET /api/ai/agent/runs/ HTTP/1.1" 200 52
INFO 2026-07-07 16:00:27,424 basehttp 19936 28180 "GET /api/ai/agent/runs/ HTTP/1.1" 200 52
INFO 2026-07-07 16:00:39,210 basehttp 19936 28180 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:00:39,455 basehttp 19936 12716 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:01:09,207 basehttp 19936 28180 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:01:09,452 basehttp 19936 12716 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:01:39,223 basehttp 19936 28180 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:02:09,208 basehttp 19936 28180 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:02:10,453 basehttp 19936 12716 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:02:39,216 basehttp 19936 28180 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:03:09,214 basehttp 19936 28180 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:03:11,457 basehttp 19936 12716 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:03:39,461 basehttp 19936 28180 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:04:09,452 basehttp 19936 28180 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:04:12,770 basehttp 19936 20164 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:04:39,463 basehttp 19936 28180 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:05:09,748 basehttp 19936 20512 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:05:12,763 basehttp 19936 22052 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:05:39,468 basehttp 19936 20512 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:05:39,468 basehttp 19936 22052 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:06:09,456 basehttp 19936 22052 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:06:09,456 basehttp 19936 20512 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:06:39,455 basehttp 19936 22052 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:06:39,456 basehttp 19936 20512 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:07:09,459 basehttp 19936 20512 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:07:09,464 basehttp 19936 22052 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:07:39,465 basehttp 19936 20512 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:07:39,466 basehttp 19936 22052 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:08:09,450 basehttp 19936 22052 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:08:09,450 basehttp 19936 20512 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:08:39,455 basehttp 19936 20512 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:08:39,458 basehttp 19936 22052 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:09:09,464 basehttp 19936 22052 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:09:09,464 basehttp 19936 20512 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:09:39,239 basehttp 19936 20512 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:09:39,451 basehttp 19936 22052 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:10:09,443 basehttp 19936 20512 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:10:09,443 basehttp 19936 22052 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:10:39,467 basehttp 19936 20512 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:11:09,453 basehttp 19936 20512 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:11:10,465 basehttp 19936 22052 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:11:39,455 basehttp 19936 20512 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:12:09,457 basehttp 19936 20512 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:12:11,455 basehttp 19936 22052 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:12:39,462 basehttp 19936 20512 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:13:09,449 basehttp 19936 20512 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:13:12,474 basehttp 19936 22052 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:13:39,461 basehttp 19936 20512 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:14:09,773 basehttp 19936 1932 "GET /api/notifications/ HTTP/1.1" 200 52
INFO 2026-07-07 16:14:12,767 basehttp 19936 20488 "GET /api/notifications/ HTTP/1.1" 200 52
